datetime;fast_tf;slow_tf;period;hma_value;fast_close;direction
2026-05-26 01:05:00;M5;30;21;4571,51730;4572,59000;UP
2026-05-26 01:35:00;M5;30;55;4572,98874;4572,75000;DOWN
2026-05-26 02:05:00;M5;30;55;4573,17963;4576,29000;UP
2026-05-26 02:25:00;M5;30;34;4572,14273;4568,37000;DOWN
2026-05-26 02:35:00;M5;30;55;4573,03204;4561,73000;DOWN
2026-05-26 06:05:00;M5;30;21;4535,75573;4535,77000;UP
2026-05-26 07:30:00;M5;30;21;4530,66332;4530,29000;DOWN
2026-05-26 08:00:00;M5;30;21;4528,16550;4528,66000;UP
2026-05-26 08:35:00;M5;30;34;4531,42207;4532,57000;UP
2026-05-26 10:55:00;M5;30;55;4534,30942;4538,20000;UP
2026-05-26 10:35:00;M5;30;34;4523,30760;4523,16000;DOWN
2026-05-26 11:05:00;M5;30;21;4525,61714;4533,11000;UP
2026-05-26 11:10:00;M5;30;55;4532,08916;4527,52000;DOWN
2026-05-26 11:35:00;M5;30;21;4525,23214;4522,33000;DOWN
2026-05-26 12:25:00;M5;30;21;4524,72375;4524,81000;UP
2026-05-26 12:10:00;M5;30;34;4520,67271;4520,49000;DOWN
2026-05-26 12:55:00;M5;30;34;4519,94650;4522,66000;UP
2026-05-26 12:35:00;M5;30;21;4523,94396;4516,74000;DOWN
2026-05-26 13:05:00;M5;30;21;4524,37315;4525,40000;UP
2026-05-26 14:30:00;M5;30;55;4521,26061;4519,39000;DOWN
2026-05-26 15:45:00;M5;30;21;4517,70790;4519,78000;UP
2026-05-26 16:55:00;M5;30;34;4515,73039;4514,03000;DOWN
2026-05-26 17:05:00;M5;30;21;4514,59454;4515,49000;UP
2026-05-26 17:10:00;M5;30;55;4512,39090;4511,03000;DOWN
2026-05-26 17:35:00;M5;30;55;4511,46872;4522,25000;UP
2026-05-26 18:00:00;M5;30;34;4514,65213;4511,44000;DOWN
2026-05-26 18:10:00;M5;30;55;4510,48722;4509,51000;DOWN
2026-05-26 18:50:00;M5;30;55;4509,44230;4509,74000;UP
2026-05-26 19:30:00;M5;30;21;4508,09051;4509,70000;UP
2026-05-26 19:05:00;M5;30;55;4508,36189;4503,01000;DOWN
2026-05-26 19:35:00;M5;30;55;4507,19499;4508,22000;UP
2026-05-26 19:45:00;M5;30;21;4506,54596;4503,34000;DOWN
2026-05-26 20:20:00;M5;30;21;4504,87830;4506,58000;UP
2026-05-26 20:05:00;M5;30;55;4505,92064;4504,35000;DOWN
2026-05-26 20:35:00;M5;30;21;4501,85842;4499,08000;DOWN
2026-05-26 21:35:00;M5;30;21;4496,03804;4496,45000;UP
2026-05-26 22:05:00;M5;30;34;4498,11829;4500,50000;UP
2026-05-26 22:35:00;M5;30;89;4502,93717;4503,61000;UP
2026-05-27 01:35:00;M5;30;21;4502,41669;4501,56000;DOWN
2026-05-27 02:05:00;M5;30;21;4504,95396;4509,85000;UP
2026-05-27 04:05:00;M5;30;21;4517,00969;4516,62000;DOWN
2026-05-27 04:50:00;M5;30;34;4509,08217;4507,59000;DOWN
2026-05-27 05:15:00;M5;30;55;4501,94493;4499,58000;DOWN
2026-05-27 05:50:00;M5;30;55;4502,53241;4503,81000;UP
2026-05-27 06:15:00;M5;30;34;4510,88989;4510,97000;UP
2026-05-27 06:35:00;M5;30;55;4503,06676;4502,94000;DOWN
2026-05-27 07:10:00;M5;30;55;4502,96396;4503,02000;UP
2026-05-27 07:40:00;M5;30;21;4505,04722;4508,50000;UP
2026-05-27 07:35:00;M5;30;55;4503,01150;4502,92000;DOWN
2026-05-27 08:05:00;M5;30;55;4503,15323;4511,03000;UP
2026-05-27 08:15:00;M5;30;34;4508,52767;4505,47000;DOWN
2026-05-27 08:40:00;M5;30;89;4495,74073;4493,34000;DOWN
2026-05-27 09:05:00;M5;30;89;4495,32233;4497,66000;UP
2026-05-27 09:35:00;M5;30;89;4494,72870;4483,30000;DOWN
2026-05-27 11:05:00;M5;30;21;4485,18866;4485,93000;UP
2026-05-27 11:35:00;M5;30;34;4491,46788;4492,73000;UP
2026-05-27 12:05:00;M5;30;89;4490,74513;4489,42000;DOWN
2026-05-27 12:35:00;M5;30;34;4488,40013;4491,15000;UP
2026-05-27 13:05:00;M5;30;89;4489,22170;4487,10000;DOWN
2026-05-27 15:20:00;M5;30;21;4451,50266;4454,88000;UP
2026-05-27 15:55:00;M5;30;21;4444,11559;4438,80000;DOWN
2026-05-27 16:55:00;M5;30;21;4425,31314;4427,30000;UP
2026-05-27 17:05:00;M5;30;34;4436,27677;4444,15000;UP
2026-05-27 19:10:00;M5;30;55;4437,52668;4440,15000;UP
2026-05-27 20:30:00;M5;30;89;4449,98503;4452,05000;UP
2026-05-27 22:10:00;M5;30;21;4452,02165;4451,73000;DOWN
2026-05-27 22:35:00;M5;30;21;4454,46695;4454,64000;UP
2026-05-27 23:05:00;M5;30;21;4456,27115;4452,95000;DOWN
2026-05-28 01:15:00;M5;30;21;4458,99940;4459,51000;UP
2026-05-28 01:40:00;M5;30;21;4459,88791;4458,48000;DOWN
2026-05-28 02:25:00;M5;30;34;4451,25384;4450,69000;DOWN
2026-05-28 02:35:00;M5;30;34;4452,86817;4453,20000;UP
2026-05-28 03:05:00;M5;30;34;4453,69591;4449,17000;DOWN
2026-05-28 03:55:00;M5;30;21;4454,68133;4457,09000;UP
2026-05-28 04:15:00;M5;30;89;4434,22154;4433,31000;DOWN
2026-05-28 08:05:00;M5;30;21;4366,12891;4371,95000;UP
2026-05-28 08:35:00;M5;30;34;4386,42614;4391,10000;UP
2026-05-28 09:05:00;M5;30;34;4380,17152;4379,89000;DOWN
2026-05-28 09:35:00;M5;30;34;4375,08730;4382,01000;UP
2026-05-28 10:05:00;M5;30;55;4391,94764;4391,96000;UP
2026-05-28 10:45:00;M5;30;55;4388,41674;4387,95000;DOWN
2026-05-28 11:05:00;M5;30;55;4385,29154;4393,58000;UP
2026-05-28 11:50:00;M5;30;89;4389,81541;4388,61000;DOWN
2026-05-28 12:05:00;M5;30;89;4387,81440;4389,57000;UP
2026-05-28 13:45:00;M5;30;89;4383,20710;4380,75000;DOWN
2026-05-28 14:05:00;M5;30;89;4381,82620;4386,84000;UP
2026-05-28 15:10:00;M5;30;21;4391,59106;4392,61000;UP
2026-05-28 20:10:00;M5;30;21;4506,88784;4503,90000;DOWN
2026-05-28 21:35:00;M5;30;34;4505,17310;4501,86000;DOWN
2026-05-29 01:05:00;M5;30;55;4497,90270;4493,68000;DOWN
2026-05-29 03:15:00;M5;30;21;4497,80805;4499,05000;UP
2026-05-29 03:35:00;M5;30;21;4496,27312;4494,18000;DOWN
2026-05-29 04:05:00;M5;30;21;4496,39259;4508,81000;UP
2026-05-29 04:35:00;M5;30;34;4515,30798;4507,08000;DOWN
2026-05-29 06:05:00;M5;30;21;4501,30386;4498,18000;DOWN
2026-05-29 07:00:00;M5;30;21;4501,82727;4502,62000;UP
2026-05-29 06:35:00;M5;30;89;4496,56338;4496,28000;DOWN
2026-05-29 07:20:00;M5;30;34;4507,39096;4510,40000;UP
2026-05-29 07:10:00;M5;30;21;4503,10629;4502,32000;DOWN
2026-05-29 07:35:00;M5;30;21;4505,31338;4509,64000;UP
2026-05-29 08:35:00;M5;30;89;4510,91234;4503,69000;DOWN
2026-05-29 09:05:00;M5;30;21;4512,23679;4514,25000;UP
2026-05-29 09:35:00;M5;30;89;4517,41333;4514,93000;DOWN
2026-05-29 10:05:00;M5;30;21;4517,41833;4519,16000;UP
2026-05-29 10:20:00;M5;30;34;4513,00619;4511,82000;DOWN
2026-05-29 10:35:00;M5;30;34;4515,05402;4522,48000;UP
2026-05-29 10:35:00;M5;30;89;4523,40466;4522,48000;DOWN
2026-05-29 11:05:00;M5;30;34;4516,82879;4515,93000;DOWN
2026-05-29 12:00:00;M5;30;34;4518,16806;4518,78000;UP
2026-05-29 12:10:00;M5;30;21;4523,85222;4529,01000;UP
2026-05-29 12:45:00;M5;30;89;4533,30993;4537,23000;UP
2026-05-29 13:00:00;M5;30;55;4528,37153;4525,96000;DOWN
2026-05-29 13:25:00;M5;30;55;4529,04697;4530,42000;UP
2026-05-29 13:05:00;M5;30;89;4535,49861;4526,41000;DOWN
2026-05-29 13:35:00;M5;30;21;4530,90086;4541,37000;UP
2026-05-29 14:05:00;M5;30;89;4539,57970;4532,44000;DOWN
2026-05-29 14:55:00;M5;30;21;4534,97966;4538,32000;UP
2026-05-29 15:05:00;M5;30;55;4533,44198;4530,14000;DOWN
2026-05-29 16:45:00;M5;30;21;4533,45878;4535,87000;UP
2026-05-29 17:10:00;M5;30;89;4546,79993;4543,87000;DOWN
2026-05-29 17:40:00;M5;30;21;4536,60410;4540,28000;UP
2026-05-29 19:45:00;M5;30;21;4565,45601;4564,78000;DOWN
2026-05-29 20:35:00;M5;30;89;4559,16991;4558,67000;DOWN
2026-05-29 21:15:00;M5;30;55;4558,28841;4558,54000;UP
2026-05-29 21:35:00;M5;30;55;4560,29341;4560,06000;DOWN
2026-06-01 02:05:00;M5;30;21;4539,12816;4541,44000;UP
2026-06-01 04:00:00;M5;30;21;4534,87175;4534,27000;DOWN
2026-06-01 04:10:00;M5;30;21;4533,47546;4533,87000;UP
2026-06-01 04:35:00;M5;30;21;4531,43366;4529,81000;DOWN
2026-06-01 05:10:00;M5;30;21;4529,66486;4532,17000;UP
2026-06-01 05:40:00;M5;30;21;4527,39163;4523,01000;DOWN
2026-06-01 08:00:00;M5;30;21;4515,66057;4515,98000;UP
2026-06-01 08:10:00;M5;30;34;4518,09567;4518,15000;UP
2026-06-01 09:10:00;M5;30;34;4514,20029;4514,07000;DOWN
2026-06-01 10:10:00;M5;30;21;4507,11532;4507,21000;UP
2026-06-01 10:35:00;M5;30;21;4504,59372;4503,43000;DOWN
2026-06-01 11:40:00;M5;30;21;4498,95407;4500,04000;UP
2026-06-01 12:25:00;M5;30;34;4498,53734;4496,41000;DOWN
2026-06-01 12:35:00;M5;30;21;4494,26602;4497,85000;UP
2026-06-01 13:30:00;M5;30;55;4502,68920;4504,86000;UP
2026-06-01 14:00:00;M5;30;55;4500,30719;4500,14000;DOWN
2026-06-01 14:05:00;M5;30;55;4498,49161;4505,66000;UP
2026-06-01 16:10:00;M5;30;55;4493,10786;4484,09000;DOWN
2026-06-01 18:15:00;M5;30;21;4464,85993;4465,33000;UP
2026-06-01 18:35:00;M5;30;55;4475,19841;4476,71000;UP
2026-06-01 18:45:00;M5;30;34;4470,41026;4469,69000;DOWN
2026-06-01 19:05:00;M5;30;34;4467,63990;4468,65000;UP
2026-06-01 19:05:00;M5;30;55;4471,99921;4468,65000;DOWN
2026-06-01 19:45:00;M5;30;55;4469,55368;4471,91000;UP
2026-06-01 20:35:00;M5;30;89;4482,73240;4482,77000;UP
2026-06-01 22:50:00;M5;30;21;4483,07443;4480,11000;DOWN
2026-06-02 03:20:00;M5;30;21;4488,29397;4489,71000;UP
2026-06-02 03:05:00;M5;30;34;4483,19565;4478,47000;DOWN
2026-06-02 03:35:00;M5;30;34;4484,74948;4489,16000;UP
2026-06-02 03:40:00;M5;30;21;4488,08478;4487,04000;DOWN
2026-06-02 04:10:00;M5;30;21;4487,83456;4489,61000;UP
2026-06-02 04:05:00;M5;30;34;4485,91574;4479,39000;DOWN
2026-06-02 05:00:00;M5;30;55;4473,70805;4473,33000;DOWN
2026-06-02 05:05:00;M5;30;55;4474,40910;4474,58000;UP
2026-06-02 05:55:00;M5;30;21;4483,88581;4485,90000;UP
2026-06-02 05:45:00;M5;30;55;4475,22780;4474,65000;DOWN
2026-06-02 06:05:00;M5;30;55;4476,41999;4486,56000;UP
2026-06-02 10:35:00;M5;30;21;4537,05261;4532,93000;DOWN
2026-06-02 11:35:00;M5;30;34;4530,26342;4530,13000;DOWN
2026-06-02 12:10:00;M5;30;34;4533,30114;4533,94000;UP
2026-06-02 12:35:00;M5;30;34;4535,85423;4524,37000;DOWN
2026-06-02 13:35:00;M5;30;55;4527,46551;4526,64000;DOWN
2026-06-02 16:10:00;M5;30;89;4514,40105;4513,96000;DOWN
2026-06-02 18:05:00;M5;30;21;4503,99889;4506,69000;UP
2026-06-02 19:15:00;M5;30;21;4496,49873;4494,80000;DOWN
2026-06-02 20:10:00;M5;30;21;4489,48241;4489,56000;UP
2026-06-02 20:35:00;M5;30;21;4486,36670;4482,81000;DOWN
2026-06-02 21:05:00;M5;30;21;4484,19168;4487,46000;UP
2026-06-02 21:40:00;M5;30;21;4482,68183;4480,45000;DOWN
2026-06-02 22:05:00;M5;30;21;4481,97004;4488,43000;UP
2026-06-02 22:35:00;M5;30;34;4484,59340;4484,40000;DOWN
2026-06-02 23:05:00;M5;30;34;4482,63587;4488,01000;UP
2026-06-03 02:10:00;M5;30;34;4478,38109;4477,18000;DOWN
2026-06-03 03:00:00;M5;30;34;4476,82893;4478,71000;UP
2026-06-03 03:20:00;M5;30;21;4478,55583;4478,90000;UP
2026-06-03 04:00:00;M5;30;55;4482,43090;4473,68000;DOWN
2026-06-03 04:05:00;M5;30;34;4474,11429;4474,36000;UP
2026-06-03 04:45:00;M5;30;21;4475,15183;4475,63000;UP
2026-06-03 04:35:00;M5;30;34;4473,36015;4466,31000;DOWN
2026-06-03 05:05:00;M5;30;34;4472,87685;4478,73000;UP
2026-06-03 07:25:00;M5;30;21;4477,71701;4477,04000;DOWN
2026-06-03 07:50:00;M5;30;55;4470,54773;4470,23000;DOWN
2026-06-03 08:05:00;M5;30;55;4469,71884;4470,56000;UP
2026-06-03 08:35:00;M5;30;55;4468,49315;4466,82000;DOWN
2026-06-03 09:15:00;M5;30;55;4467,12071;4468,27000;UP
2026-06-03 09:35:00;M5;30;55;4465,69362;4462,90000;DOWN
2026-06-03 10:05:00;M5;30;21;4462,80748;4468,77000;UP
2026-06-03 10:35:00;M5;30;55;4462,36836;4458,37000;DOWN
2026-06-03 11:25:00;M5;30;21;4455,96823;4457,44000;UP
2026-06-03 11:50:00;M5;30;21;4452,08227;4444,84000;DOWN
2026-06-03 12:05:00;M5;30;21;4447,75703;4456,84000;UP
2026-06-03 12:35:00;M5;30;55;4454,27221;4446,83000;DOWN
2026-06-03 13:05:00;M5;30;21;4442,63421;4461,63000;UP
2026-06-03 13:35:00;M5;30;89;4460,03871;4458,96000;DOWN
2026-06-03 14:05:00;M5;30;89;4458,12992;4463,14000;UP
2026-06-03 15:25:00;M5;30;89;4454,96116;4452,76000;DOWN
2026-06-03 15:40:00;M5;30;21;4453,81582;4458,90000;UP
2026-06-03 16:20:00;M5;30;89;4452,39354;4450,14000;DOWN
2026-06-03 16:35:00;M5;30;34;4448,31423;4448,64000;UP
2026-06-03 16:40:00;M5;30;55;4447,65465;4427,54000;DOWN
2026-06-03 17:10:00;M5;30;21;4454,19976;4454,49000;UP
2026-06-03 17:40:00;M5;30;89;4448,86130;4448,18000;DOWN
2026-06-03 18:05:00;M5;30;34;4448,22229;4449,33000;UP
2026-06-03 18:15:00;M5;30;55;4445,88358;4445,67000;DOWN
2026-06-03 18:35:00;M5;30;89;4446,55144;4439,09000;DOWN
2026-06-03 20:00:00;M5;30;21;4444,53553;4444,59000;UP
2026-06-03 20:05:00;M5;30;34;4444,50530;4446,94000;UP
2026-06-03 20:10:00;M5;30;89;4442,66601;4441,87000;DOWN
2026-06-03 20:35:00;M5;30;21;4439,54103;4440,15000;UP
2026-06-03 20:35:00;M5;30;34;4443,20935;4440,15000;DOWN
2026-06-03 21:25:00;M5;30;55;4439,56890;4440,06000;UP
2026-06-03 21:05:00;M5;30;21;4437,97694;4437,40000;DOWN
2026-06-03 21:35:00;M5;30;21;4437,10096;4438,50000;UP
2026-06-03 21:35:00;M5;30;55;4438,68909;4438,50000;DOWN
2026-06-03 22:05:00;M5;30;55;4438,15777;4447,76000;UP
2026-06-03 23:30:00;M5;30;89;4435,94218;4433,83000;DOWN
2026-06-04 01:30:00;M5;30;21;4437,44566;4439,78000;UP
2026-06-04 01:35:00;M5;30;34;4437,06304;4436,20000;DOWN
2026-06-04 02:05:00;M5;30;21;4439,78990;4448,21000;UP
2026-06-04 03:35:00;M5;30;21;4448,23256;4446,57000;DOWN
2026-06-04 04:05:00;M5;30;21;4451,55972;4459,52000;UP
2026-06-04 05:05:00;M5;30;21;4459,29568;4458,37000;DOWN
2026-06-04 05:45:00;M5;30;21;4464,00677;4470,27000;UP
2026-06-04 06:20:00;M5;30;21;4468,00322;4467,83000;DOWN
2026-06-04 06:45:00;M5;30;34;4460,44670;4459,77000;DOWN
2026-06-04 07:20:00;M5;30;21;4472,90975;4474,15000;UP
2026-06-04 08:05:00;M5;30;21;4477,87727;4473,72000;DOWN
2026-06-04 08:35:00;M5;30;34;4472,83526;4471,32000;DOWN
2026-06-04 09:05:00;M5;30;34;4475,04620;4475,99000;UP
2026-06-04 09:35:00;M5;30;34;4476,49700;4472,98000;DOWN
2026-06-04 10:05:00;M5;30;55;4466,28197;4465,75000;DOWN
2026-06-04 12:05:00;M5;30;21;4466,24913;4468,45000;UP
2026-06-04 12:50:00;M5;30;34;4473,40579;4474,95000;UP
2026-06-04 13:05:00;M5;30;55;4471,98338;4469,39000;DOWN
2026-06-04 13:55:00;M5;30;34;4472,19897;4473,65000;UP
2026-06-04 14:10:00;M5;30;55;4474,00625;4473,53000;DOWN
2026-06-04 14:35:00;M5;30;55;4476,18702;4487,77000;UP
2026-06-04 16:50:00;M5;30;21;4503,00755;4498,49000;DOWN
2026-06-04 17:10:00;M5;30;55;4489,92458;4487,73000;DOWN
2026-06-04 17:40:00;M5;30;89;4476,89739;4474,50000;DOWN
2026-06-04 19:05:00;M5;30;89;4481,46362;4482,49000;UP
2026-06-04 19:35:00;M5;30;89;4482,63245;4481,97000;DOWN
2026-06-04 20:45:00;M5;30;21;4478,11142;4478,57000;UP
2026-06-04 21:30:00;M5;30;21;4475,94461;4473,72000;DOWN
2026-06-04 21:45:00;M5;30;21;4474,67684;4475,36000;UP
2026-06-04 23:30:00;M5;30;21;4475,97273;4475,86000;DOWN
2026-06-05 01:15:00;M5;30;21;4476,34586;4477,92000;UP
2026-06-05 01:40:00;M5;30;34;4477,15847;4475,08000;DOWN
2026-06-05 04:00:00;M5;30;21;4465,27756;4466,13000;UP
2026-06-05 04:10:00;M5;30;21;4461,88843;4459,92000;DOWN
2026-06-05 06:35:00;M5;30;21;4440,31703;4440,62000;UP
2026-06-05 07:50:00;M5;30;34;4442,55603;4444,20000;UP
2026-06-05 09:00:00;M5;30;34;4438,22670;4437,52000;DOWN
2026-06-05 09:05:00;M5;30;34;4436,63262;4440,29000;UP
2026-06-05 09:35:00;M5;30;55;4444,70922;4448,31000;UP
2026-06-05 10:20:00;M5;30;89;4462,01184;4464,06000;UP
2026-06-05 12:05:00;M5;30;21;4461,20871;4460,71000;DOWN
2026-06-05 12:40:00;M5;30;21;4464,53235;4465,89000;UP
2026-06-05 13:05:00;M5;30;21;4467,20142;4464,80000;DOWN
2026-06-05 14:50:00;M5;30;21;4471,91757;4471,97000;UP
2026-06-05 15:30:00;M5;30;89;4455,53956;4453,19000;DOWN
2026-06-05 15:35:00;M5;30;55;4450,69569;4443,94000;DOWN
2026-06-05 19:35:00;M5;30;21;4326,31406;4331,65000;UP
2026-06-05 22:05:00;M5;30;34;4318,44739;4319,82000;UP
2026-06-08 01:10:00;M5;30;55;4325,64288;4329,89000;UP
2026-06-08 01:55:00;M5;30;55;4318,85682;4317,35000;DOWN
2026-06-08 02:05:00;M5;30;55;4313,03413;4326,70000;UP
2026-06-08 03:00:00;M5;30;89;4344,48445;4344,78000;UP
2026-06-08 04:10:00;M5;30;89;4332,21260;4327,10000;DOWN
2026-06-08 05:30:00;M5;30;34;4312,16268;4309,60000;DOWN
2026-06-08 05:40:00;M5;30;34;4312,65729;4315,93000;UP
2026-06-08 06:05:00;M5;30;34;4312,40572;4308,27000;DOWN
2026-06-08 06:50:00;M5;30;34;4312,39387;4314,95000;UP
2026-06-08 07:05:00;M5;30;21;4316,56017;4318,04000;UP
2026-06-08 07:35:00;M5;30;34;4312,89640;4311,11000;DOWN
2026-06-08 08:25:00;M5;30;21;4311,29165;4311,86000;UP
2026-06-08 08:30:00;M5;30;89;4302,38021;4286,93000;DOWN
2026-06-08 08:35:00;M5;30;55;4290,37540;4291,03000;UP
2026-06-08 08:35:00;M5;30;21;4307,14845;4291,03000;DOWN
2026-06-08 09:20:00;M5;30;21;4303,94699;4308,36000;UP
2026-06-08 09:35:00;M5;30;21;4301,11662;4296,46000;DOWN
2026-06-08 10:05:00;M5;30;21;4299,56742;4300,51000;UP
2026-06-08 10:40:00;M5;30;34;4303,26859;4301,71000;DOWN
2026-06-08 11:25:00;M5;30;55;4288,46062;4288,12000;DOWN
2026-06-08 11:35:00;M5;30;55;4287,59156;4287,60000;UP
2026-06-08 12:10:00;M5;30;21;4287,97859;4288,92000;UP
2026-06-08 12:30:00;M5;30;89;4277,36808;4273,85000;DOWN
2026-06-08 12:35:00;M5;30;34;4290,52208;4293,74000;UP
2026-06-08 16:55:00;M5;30;21;4329,62695;4326,71000;DOWN
2026-06-08 17:45:00;M5;30;34;4317,97736;4317,55000;DOWN
2026-06-08 18:05:00;M5;30;34;4321,61650;4328,76000;UP
2026-06-08 18:50:00;M5;30;21;4339,95010;4343,00000;UP
2026-06-08 19:05:00;M5;30;21;4341,76768;4339,74000;DOWN
2026-06-08 19:40:00;M5;30;21;4343,15341;4343,97000;UP
2026-06-08 20:20:00;M5;30;34;4338,07500;4335,55000;DOWN
2026-06-08 21:00:00;M5;30;34;4341,32426;4343,79000;UP
2026-06-08 21:05:00;M5;30;34;4344,01245;4343,51000;DOWN
2026-06-08 22:10:00;M5;30;55;4330,46020;4329,84000;DOWN
2026-06-09 02:05:00;M5;30;21;4326,06546;4326,44000;UP
2026-06-09 02:35:00;M5;30;21;4323,25492;4321,78000;DOWN
2026-06-09 03:10:00;M5;30;21;4320,42166;4322,67000;UP
2026-06-09 03:45:00;M5;30;21;4318,23436;4316,95000;DOWN
2026-06-09 04:05:00;M5;30;21;4318,52340;4325,19000;UP
2026-06-09 04:45:00;M5;30;55;4335,26515;4334,05000;DOWN
2026-06-09 05:25:00;M5;30;55;4335,06377;4335,35000;UP
2026-06-09 06:00:00;M5;30;55;4335,03327;4331,93000;DOWN
2026-06-09 06:05:00;M5;30;55;4335,15814;4338,34000;UP
2026-06-09 06:35:00;M5;30;55;4335,38473;4335,16000;DOWN
2026-06-09 07:05:00;M5;30;55;4335,48704;4337,18000;UP
2026-06-09 07:30:00;M5;30;34;4329,01896;4325,25000;DOWN
2026-06-09 08:00:00;M5;30;21;4336,03451;4336,18000;UP
2026-06-09 07:35:00;M5;30;55;4335,48418;4329,94000;DOWN
2026-06-09 08:30:00;M5;30;55;4335,38337;4342,73000;UP
2026-06-09 08:05:00;M5;30;21;4336,64440;4332,51000;DOWN
2026-06-09 08:35:00;M5;30;21;4337,87067;4343,45000;UP
2026-06-09 09:30:00;M5;30;55;4335,66447;4333,72000;DOWN
2026-06-09 09:45:00;M5;30;21;4338,73249;4339,36000;UP
2026-06-09 09:55:00;M5;30;89;4331,27979;4330,60000;DOWN
2026-06-09 10:05:00;M5;30;55;4335,56936;4332,42000;DOWN
2026-06-09 11:25:00;M5;30;89;4334,20008;4334,35000;UP
2026-06-09 11:35:00;M5;30;21;4332,87781;4334,38000;UP
2026-06-09 11:35:00;M5;30;89;4334,83353;4334,38000;DOWN
2026-06-09 12:05:00;M5;30;55;4334,18660;4330,07000;DOWN
2026-06-09 12:50:00;M5;30;21;4330,11782;4333,12000;UP
2026-06-09 13:10:00;M5;30;34;4333,23665;4335,34000;UP
2026-06-09 13:05:00;M5;30;21;4329,61335;4327,25000;DOWN
2026-06-09 13:35:00;M5;30;21;4330,21557;4331,87000;UP
2026-06-09 13:35:00;M5;30;55;4333,60725;4331,87000;DOWN
2026-06-09 14:05:00;M5;30;34;4333,62060;4337,12000;UP
2026-06-09 15:25:00;M5;30;89;4336,89880;4335,84000;DOWN
2026-06-09 15:35:00;M5;30;89;4337,21203;4340,62000;UP
2026-06-09 16:15:00;M5;30;89;4337,42949;4334,06000;DOWN
2026-06-09 16:45:00;M5;30;21;4337,15688;4352,18000;UP
2026-06-09 17:05:00;M5;30;89;4337,36233;4328,43000;DOWN
2026-06-09 20:35:00;M5;30;21;4257,10479;4262,85000;UP
2026-06-09 22:05:00;M5;30;34;4264,46174;4265,09000;UP
2026-06-09 22:35:00;M5;30;34;4258,96576;4253,58000;DOWN
2026-06-09 23:05:00;M5;30;34;4254,04184;4257,62000;UP
2026-06-10 01:45:00;M5;30;34;4242,52142;4239,11000;DOWN
2026-06-10 02:05:00;M5;30;34;4238,05201;4241,69000;UP
2026-06-10 02:35:00;M5;30;34;4233,23225;4221,88000;DOWN
2026-06-10 06:30:00;M5;30;21;4178,87086;4180,46000;UP
2026-06-10 07:00:00;M5;30;34;4185,39285;4186,29000;UP
2026-06-10 07:20:00;M5;30;34;4179,17215;4178,39000;DOWN
2026-06-10 07:35:00;M5;30;34;4173,57855;4174,73000;UP
2026-06-10 08:10:00;M5;30;55;4178,66949;4179,70000;UP
2026-06-10 09:00:00;M5;30;89;4208,56561;4211,05000;UP
2026-06-10 10:30:00;M5;30;89;4194,80179;4194,69000;DOWN
2026-06-10 11:00:00;M5;30;55;4167,70090;4164,18000;DOWN
2026-06-10 11:15:00;M5;30;34;4173,02919;4173,40000;UP
2026-06-10 11:40:00;M5;30;34;4172,38055;4170,53000;DOWN
2026-06-10 12:15:00;M5;30;34;4171,05370;4171,26000;UP
2026-06-10 12:45:00;M5;30;34;4169,64432;4168,36000;DOWN
2026-06-10 13:40:00;M5;30;21;4170,59829;4171,37000;UP
2026-06-10 14:05:00;M5;30;89;4162,94299;4161,34000;DOWN
2026-06-10 14:55:00;M5;30;55;4151,60737;4147,55000;DOWN
2026-06-10 15:30:00;M5;30;21;4155,64515;4162,37000;UP
2026-06-10 15:55:00;M5;30;89;4151,57342;4146,91000;DOWN
2026-06-10 16:05:00;M5;30;21;4145,78624;4153,99000;UP
2026-06-10 16:35:00;M5;30;34;4153,20652;4166,24000;UP
2026-06-10 17:50:00;M5;30;89;4139,52903;4138,02000;DOWN
2026-06-10 19:15:00;M5;30;21;4132,14429;4132,87000;UP
2026-06-10 19:40:00;M5;30;89;4127,63457;4122,18000;DOWN
2026-06-10 21:00:00;M5;30;21;4117,19873;4119,73000;UP
2026-06-10 21:30:00;M5;30;21;4111,90645;4109,25000;DOWN
2026-06-10 21:35:00;M5;30;21;4106,11970;4107,41000;UP
2026-06-10 22:05:00;M5;30;21;4099,24715;4094,86000;DOWN
2026-06-11 01:35:00;M5;30;21;4058,67165;4065,39000;UP
2026-06-11 02:05:00;M5;30;21;4051,00955;4040,50000;DOWN
2026-06-11 02:35:00;M5;30;21;4044,29902;4060,69000;UP
2026-06-11 03:25:00;M5;30;55;4067,34510;4067,60000;UP
2026-06-11 03:05:00;M5;30;34;4051,73968;4043,01000;DOWN
2026-06-11 03:35:00;M5;30;34;4048,48954;4063,39000;UP
2026-06-11 05:40:00;M5;30;89;4060,39115;4059,46000;DOWN
2026-06-11 06:05:00;M5;30;21;4075,98235;4076,44000;UP
2026-06-11 06:35:00;M5;30;21;4077,22337;4070,35000;DOWN
2026-06-11 07:05:00;M5;30;21;4078,29790;4079,91000;UP
2026-06-11 07:35:00;M5;30;21;4079,82904;4078,60000;DOWN
2026-06-11 08:30:00;M5;30;21;4080,33562;4095,10000;UP
2026-06-11 09:05:00;M5;30;21;4083,03118;4080,86000;DOWN
2026-06-11 09:35:00;M5;30;21;4085,10012;4088,22000;UP
2026-06-11 11:25:00;M5;30;21;4098,96019;4097,30000;DOWN
2026-06-11 11:40:00;M5;30;34;4091,54989;4090,61000;DOWN
